text;group;groupText;masked_text
Iste yilin son ugurlu kampanyasi karsinizda, 5-20-33 TL'lik uc kupon sizin icin bir arada!  Keyifli alisverisler dileriz. <URL>;1;Promosyon;Iste yilin son ugurlu kampanyasi karsinizda, 5-20-<PRICE>'lik uc kupon sizin icin bir arada!  Keyifli alisverisler dileriz. <URL>
Koydum bile ;2;Normal;Koydum bile 
200 TL'ye Varan Hediye Ceki kazanma firsatini kacirmayin! <URL>;1;Promosyon;<PRICE>'ye Varan Hediye Ceki kazanma firsatini kacirmayin! <URL>
"KAMPANYA: NT'de Harika Yari Yil Tatili Indirimleri! Asus Laptop 899TL, LG G3-32GB 1.169 TL, Samsung J5-4G 899TL, Samsung 7"" Tablet 259TL, 4 Cekirdek Tablet 159TL-- SMS iptal: <URL>";1;Promosyon;"KAMPANYA: NT'de Harika Yari Yil Tatili Indirimleri! Asus Laptop <PRICE>, LG G3-32GB <PRICE>, Samsung J5-4G <PRICE>, Samsung 7"" Tablet <PRICE>, 4 Cekirdek Tablet <PRICE>-- SMS iptal: <URL>"
eve gelmeden önce ararsın <PHONE>;2;Normal;eve gelmeden önce ararsın <PHONE>
GARANTILI BOCEK,FARE,PIRE ILACLAMASINDA KAMPANYA.iSTANBUL'DA HER SEMTTE SUBEMIZ BULUNMAKTADIR.<PHONE>;1;Promosyon;GARANTILI BOCEK,FARE,PIRE ILACLAMASINDA KAMPANYA.iSTANBUL'DA HER SEMTTE SUBEMIZ BULUNMAKTADIR.<PHONE>
TOKİ konut başvurusu ödeme işlemi için bağlantıyı kullanınız <URL>;0;Dolandiricilik;TOKİ konut başvurusu ödeme işlemi için bağlantıyı kullanınız <URL>
Soğuk almışım ondan :(;2;Normal;Soğuk almışım ondan :(
Bankanız bildirim: Ödemeniz (1.250 TL) onaylanmadı. Ödemeyi tamamlamak için: <URL>;0;Dolandiricilik;Bankanız bildirim: Ödemeniz (<PRICE>) onaylanmadı. Ödemeyi tamamlamak için: <URL>
Digiturkte Bayram Hediyesi!!! lig tv ye hemen üye ol lig tv yi 60 tl yerine 12 ay %40 indirimle 39 tl ye izle üstelik kurulumda hediye irtibat için: <PHONE>;1;Promosyon;Digiturkte Bayram Hediyesi!!! lig tv ye hemen üye ol lig tv yi <PRICE> yerine 12 ay <PERCENT> indirimle <PRICE> ye izle üstelik kurulumda hediye irtibat için: <PHONE>
Boyner'de Shell'den 30TL degerinde yakit kazanma firsati!14-30 Kasim tarihleri arasinda Boyner Anahtarla 300TL uzeri alisveriste kazanilir. Bilgi icin <PHONE>;1;Promosyon;Boyner'de Shell'den <PRICE> degerinde yakit kazanma firsati!14-30 Kasim tarihleri arasinda Boyner Anahtarla <PRICE> uzeri alisveriste kazanilir. Bilgi icin <PHONE>
20TL bonus! 20-23 Kasimda toplam 300TL ve uzeri harcamaya 20TL bonus kazanmak icin SANS yaz 3340a yolla bonus<URL>;1;Promosyon;<PRICE> bonus! 20-23 Kasimda toplam <PRICE> ve uzeri harcamaya <PRICE> bonus kazanmak icin SANS yaz 3340a yolla bonus<URL>
"Bonus Platinum'la Uber'e kaydolun,ilk yolculukta 50TL bedava kullanim kazanin!Kodunuz:""PLATINBONUS"".Son gun 31 Temmuz! Iletisim tercihlerinizi degistirmek icin: Paramatikler ve <PHONE>";1;Promosyon;"Bonus Platinum'la Uber'e kaydolun,ilk yolculukta <PRICE> bedava kullanim kazanin!Kodunuz:""PLATINBONUS"".Son gun 31 Temmuz! Iletisim tercihlerinizi degistirmek icin: Paramatikler ve <PHONE>"
Uyarı: Banka kartınız riskli işlem yaptı. işlemi onaylamıyorsanız buraya tıklayın: <URL>;0;Dolandiricilik;Uyarı: Banka kartınız riskli işlem yaptı. işlemi onaylamıyorsanız buraya tıklayın: <URL>
FIAT'tan Paro uyelerine yeni yilin en tarz firsati! 500L modelinde 30.000 TL 15 ay %0 faizli KREDI avantaji! ! Ustelik size ozel 2000TL INDIRIMDEN yararlanmak icin <URL>;1;Promosyon;FIAT'tan Paro uyelerine yeni yilin en tarz firsati! 500L modelinde <PRICE> 15 ay <PERCENT> faizli KREDI avantaji! ! Ustelik size ozel 2000TL INDIRIMDEN yararlanmak icin <URL>
YENi MONDEO ve FOCUS modellerimizi, Yakindan tanimak ve Test surusu yapmak icin, 13-15 Mart tarihlerinde, tanitim kokteylimize Sizleri bekliyoruz <PHONE>;1;Promosyon;YENi MONDEO ve FOCUS modellerimizi, Yakindan tanimak ve Test surusu yapmak icin, 13-15 Mart tarihlerinde, tanitim kokteylimize Sizleri bekliyoruz <PHONE>
SiDE DiAMOND BEACH RESORT HOTEL KAPALI HAVUZLU HD KiSi BASI 4 GECE 5 GUN TOPLAM 280TL 0-12 YAS FREE 6 TAKSiT REZERVASYON <PHONE>;1;Promosyon;SiDE DiAMOND BEACH RESORT HOTEL KAPALI HAVUZLU HD KiSi BASI 4 GECE 5 GUN TOPLAM <PRICE> 0-12 YAS FREE 6 TAKSiT REZERVASYON <PHONE>
Instagram: hesabınız geçici olarak kısıtlandı. Kimlik doğrulaması yapmazsanız kapatılacaktır: <URL>;0;Dolandiricilik;Instagram: hesabınız geçici olarak kısıtlandı. Kimlik doğrulaması yapmazsanız kapatılacaktır: <URL>
Kampanya - Free'den Size Ozel 30 TL chip-para hediye! 31 Temmuz'a  kadar Free ile dilediginiz yerde yapacaginiz herhangi bir tutardaki ilk alisverisinizde anında 30 TL chip-para kazanacaksiniz! Detaylı bilgi kartfree<URL>/740c ;1;Promosyon;Kampanya - Free'den Size Ozel <PRICE> chip-para hediye! 31 Temmuz'a  kadar Free ile dilediginiz yerde yapacaginiz herhangi bir tutardaki ilk alisverisinizde anında <PRICE> chip-para kazanacaksiniz! Detaylı bilgi kartfree<URL>/740c 
Gümrük Müdürlüğü uyarısı: gümrükte bekliyor. Lütfen 3 gün içinde aşağıdaki linkten doğrulayın: <URL>;0;Dolandiricilik;Gümrük Müdürlüğü uyarısı: gümrükte bekliyor. Lütfen 3 gün içinde aşağıdaki linkten doğrulayın: <URL>
Bi de onunla muhabbetim pek yok  Onlar bulussun bence;2;Normal;Bi de onunla muhabbetim pek yok  Onlar bulussun bence
Şaştım walla;2;Normal;Şaştım walla
Bu yil dunyada deri yili, Derimod'da en moda deri ceketler ETIKETIN YARISI !  Ustelik Cardfinans'a ozel 8 taksit imkani!;1;Promosyon;Bu yil dunyada deri yili, Derimod'da en moda deri ceketler ETIKETIN YARISI !  Ustelik Cardfinans'a ozel 8 taksit imkani!
LIGTV'den Super Firsat!Simdi Taraftar Mac Paketi 03 Agustosa Kadar Ayda Sadece 29,99TL+ Kurulum Bedava+3 ay Sporextra+Yetiskin Hediye MusHiz:<PHONE>;1;Promosyon;LIGTV'den Super Firsat!Simdi Taraftar Mac Paketi 03 Agustosa Kadar Ayda Sadece <PRICE>+ Kurulum Bedava+3 ay Sporextra+Yetiskin Hediye MusHiz:<PHONE>
TAKSiTLi NAKiT AVANS ARTIK UCRETSiZ! USTELiK 8013 iLE BiTEN KARTINIZLA 9 TAKSiTE OZEL %2,02 YERiNE %1,49 FAiZLE! SON GUN 28 SUBAT bonus<URL>;1;Promosyon;TAKSiTLi NAKiT AVANS ARTIK UCRETSiZ! USTELiK 8013 iLE BiTEN KARTINIZLA 9 TAKSiTE OZEL <PERCENT> YERiNE <PERCENT> FAiZLE! SON GUN 28 SUBAT bonus<URL>
Bayaa uğraştın olum gerek yoktu:);2;Normal;Bayaa uğraştın olum gerek yoktu:)
Şu trafikle ilgili gösterge mi?;2;Normal;Şu trafikle ilgili gösterge mi?
Kolay gelsin haci;2;Normal;Kolay gelsin haci
World'e ozel 50TL'ye varan Worldpuan ve 9 taksit firsatini kacirmayin, tiklayin <URL>;1;Promosyon;World'e ozel <PRICE>'ye varan Worldpuan ve 9 taksit firsatini kacirmayin, tiklayin <URL>
Hesap güvenliği için 2 adımlı doğrulama gerekmektedir. Hemen şu linke tıklayın: <URL>;0;Dolandiricilik;Hesap güvenliği için 2 adımlı doğrulama gerekmektedir. Hemen şu linke tıklayın: <URL>
5 Mayis'a kadar 501041 ile biten kartinizla 50TL ve uzeri ilk taksitli alisverisinize 20TL BONUS! KARAR yazin kart son 6haneyi 3340'a gonderin! bonus<URL>;1;Promosyon;5 Mayis'a kadar 501041 ile biten kartinizla <PRICE> ve uzeri ilk taksitli alisverisinize <PRICE> BONUS! KARAR yazin kart son 6haneyi 3340'a gonderin! bonus<URL>
LASTIKLI HAVLU CARSAFLARDA EKSTRA INDIRIM!CIFT 55TL YERINE 16.9TL,TEK 40TL YERINE 12.9TL.HAVLU YASTIK KILIFLARI 13TL YERINE 3.9TL.MAGAZALARDA VE madamecoco<URL>;1;Promosyon;LASTIKLI HAVLU CARSAFLARDA EKSTRA INDIRIM!CIFT <PRICE> YERINE <PRICE>,TEK <PRICE> YERINE <PRICE>.HAVLU YASTIK KILIFLARI <PRICE> YERINE <PRICE>.MAGAZALARDA VE madamecoco<URL>
Mart kapidan baktirir, 5, 20 ve 33 TL'lik kuponlariniz sizi isitir! Hesabiniza yukledigimiz kuponlari kullanmak icin: <URL>;1;Promosyon;Mart kapidan baktirir, 5, 20 ve <PRICE>'lik kuponlariniz sizi isitir! Hesabiniza yukledigimiz kuponlari kullanmak icin: <URL>
Webrazzi oylamasinda son gunler! Yilin seri ilan, e-ticaret sitesi ve mobil uygulamasi sahibinden<URL> diyorsaniz oylarinizi bekliyoruz. <URL>;1;Promosyon;Webrazzi oylamasinda son gunler! Yilin seri ilan, e-ticaret sitesi ve mobil uygulamasi sahibinden<URL> diyorsaniz oylarinizi bekliyoruz. <URL>
Kredi limitiniz onaylandı. Kredi detayları ve sözleşme: <URL>;0;Dolandiricilik;Kredi limitiniz onaylandı. Kredi detayları ve sözleşme: <URL>
Sürat kargo ama yarın sorduralım bende dışardaydım daha sağlıklı olur :);2;Normal;Sürat kargo ama yarın sorduralım bende dışardaydım daha sağlıklı olur :)
"Kutlama-Hyundai Ailesi olarak cocuklarimizin yetismesinde buyuk rol oynayan, her turlu fedakarligi gosteren siz ogretmenlerimizin ogretmenler gunu kutlu olsun! SMS almak istemiyorsaniz ucretsiz olarak ""HYN"" yazip 3607'ye gonderin. Mersis No: 6417374276976";1;Promosyon;"Kutlama-Hyundai Ailesi olarak cocuklarimizin yetismesinde buyuk rol oynayan, her turlu fedakarligi gosteren siz ogretmenlerimizin ogretmenler gunu kutlu olsun! SMS almak istemiyorsaniz ucretsiz olarak ""HYN"" yazip 3607'ye gonderin. Mersis No: 6417374276976"
2-3-4 Ekim tarihlerindeki 75 TL ve uzeri alisverislerinize KARGO BEDAVA <URL>;1;Promosyon;2-3-4 Ekim tarihlerindeki <PRICE> ve uzeri alisverislerinize KARGO BEDAVA <URL>
Hosgeldin yuvana sağolasın tatlım kısmet artık;2;Normal;Hosgeldin yuvana sağolasın tatlım kısmet artık
Artık sana üzülmek yasak, hep mutlu olun canım benim, Allah sağlıklı bir şekilde kucağımıza almayı nasip etsin.;2;Normal;Artık sana üzülmek yasak, hep mutlu olun canım benim, Allah sağlıklı bir şekilde kucağımıza almayı nasip etsin.
Bonus'a ozel Brooks Brothers'ta %10 Brooks Bonus.Son gun 14.02. Detaylar:<URL>;1;Promosyon;Bonus'a ozel Brooks Brothers'ta <PERCENT> Brooks Bonus.Son gun 14.02. Detaylar:<URL>
Su filtreli Arnica Bora 2400 W elektrikli supurge 499,90 TL yerine kargo dahil sadece 289,90 TL. <URL>;1;Promosyon;Su filtreli Arnica Bora 2400 W elektrikli supurge <PRICE> yerine kargo dahil sadece <PRICE>. <URL>
Aninda %5 indirim! Saat 18:00'a kadar 250 TL ve uzeri alisveris yapin, %5 indirim kazanin. Cep telefonu, altin urunleri dahil degildir. <URL>;1;Promosyon;Aninda <PERCENT> indirim! Saat 18:00'a kadar <PRICE> ve uzeri alisveris yapin, <PERCENT> indirim kazanin. Cep telefonu, altin urunleri dahil degildir. <URL>
e-Devlet hesabınızda bekleyen bir işlem bulunmaktadır <URL>;0;Dolandiricilik;e-Devlet hesabınızda bekleyen bir işlem bulunmaktadır <URL>
Vergi bildirimi: Vergi borcunuz var. İcra gelmeden önce <PHONE>;0;Dolandiricilik;Vergi bildirimi: Vergi borcunuz var. İcra gelmeden önce <PHONE>
Eyvallah :);2;Normal;Eyvallah :)
SGK güvenlik uyarısı: kargonuz iade edildi.doğrulama için: <URL>;0;Dolandiricilik;SGK güvenlik uyarısı: kargonuz iade edildi.doğrulama için: <URL>
Paraf ile Hizlial<URL>?da 100 TL?ye varan ParafPara! Ustelik pesin fiyatina 9 taksitle. Son gun:15 Subat Detay: <URL>;1;Promosyon;Paraf ile Hizlial<URL>?da <PRICE>?ye varan ParafPara! Ustelik pesin fiyatina 9 taksitle. Son gun:15 Subat Detay: <URL>
Simdi cikiyorum ama hanim var onun yaninda gidicem iyas a sonra gorusuruz olmazsa kardesim;2;Normal;Simdi cikiyorum ama hanim var onun yaninda gidicem iyas a sonra gorusuruz olmazsa kardesim
Facebook: hesabınızda olağan dışı etkinlik tespit edildi. Kurtarmak için giriş yapın: <URL>;0;Dolandiricilik;Facebook: hesabınızda olağan dışı etkinlik tespit edildi. Kurtarmak için giriş yapın: <URL>
Acil: SGK - ceza işlemi başlatıldı. derhal işlem yapın yoksa adli işlem başlatılacak. İletişim: <PHONE>;0;Dolandiricilik;Acil: SGK - ceza işlemi başlatıldı. derhal işlem yapın yoksa adli işlem başlatılacak. İletişim: <PHONE>
SGK güvenlik uyarısı: gümrükte bekliyor.doğrulama için: (24s içinde). Tel: <PHONE>;0;Dolandiricilik;SGK güvenlik uyarısı: gümrükte bekliyor.doğrulama için: (24s içinde). Tel: <PHONE>
20TL bonus!8-11 Ocakta toplam 300TL ve uzeri harcamaya 20TL bonus kazanmak icin SANS yaz 3340a yolla bonus<URL>;1;Promosyon;<PRICE> bonus!8-11 Ocakta toplam <PRICE> ve uzeri harcamaya <PRICE> bonus kazanmak icin SANS yaz 3340a yolla bonus<URL>
Anladim ararım ben onu konusayim bi;2;Normal;Anladim ararım ben onu konusayim bi
uyarı! Elektrik Dağıtım  ceza işlemi başlatıldı. Hemen bilgi güncelleyin yoksa adli işlem başlatılacak. Link: <URL>;0;Dolandiricilik;uyarı! Elektrik Dağıtım  ceza işlemi başlatıldı. Hemen bilgi güncelleyin yoksa adli işlem başlatılacak. Link: <URL>
Kargonuzla ilgili bilgi almak için arayın: <PHONE>;0;Dolandiricilik;Kargonuzla ilgili bilgi almak için arayın: <PHONE>
VakifBanktan, masrafsiz, aylik 343 TL taksitlerle, 36 ay vadeli, 10.000 TL  Kurulus Yil Donumu Kredisi tum Subelerimizde. Detayli bilgi icin: <URL>;1;Promosyon;VakifBanktan, masrafsiz, aylik <PRICE> taksitlerle, 36 ay vadeli, <PRICE>  Kurulus Yil Donumu Kredisi tum Subelerimizde. Detayli bilgi icin: <URL>
PIZZA PIZZA'DA INDIRIMIN KRALI! 1 ADET ORTA BOY SUPER PIZZA 8,88 TL . PIZZA PIZZA'DAN SMS ALMAK ISTEMIYORSANIZ 'PIZZA IPTAL' YAZIP 3907 YE GONDEREBILIRSINIZ.;1;Promosyon;PIZZA PIZZA'DA INDIRIMIN KRALI! 1 ADET ORTA BOY SUPER PIZZA <PRICE> . PIZZA PIZZA'DAN SMS ALMAK ISTEMIYORSANIZ 'PIZZA IPTAL' YAZIP 3907 YE GONDEREBILIRSINIZ.
Polifarmasi nedir yaşlılıkla ilişkisi;2;Normal;Polifarmasi nedir yaşlılıkla ilişkisi
Istesin sen meşgul etmeyeyim sonra konuşuruz.iyi gunleer;2;Normal;Istesin sen meşgul etmeyeyim sonra konuşuruz.iyi gunleer
Çocuk yapın kervanına sen de katılma;2;Normal;Çocuk yapın kervanına sen de katılma
DIGITURK'E ERKEN KAYIT OLANLARA OZEL LIG TV KISA SURELIGINE 48 TL USTELIK SPOREXTRA+YETISKIN+MOBIL LIGTV VE KURULUM HEDIYENIZ ICIN HEMEN ARAYIN: <PHONE>;1;Promosyon;DIGITURK'E ERKEN KAYIT OLANLARA OZEL LIG TV KISA SURELIGINE <PRICE> USTELIK SPOREXTRA+YETISKIN+MOBIL LIGTV VE KURULUM HEDIYENIZ ICIN HEMEN ARAYIN: <PHONE>
Faceden indirebilir miyiz;2;Normal;Faceden indirebilir miyiz
Telekom güvenlik uyarısı: Kimlik doğrulama eksik.doğrulama için: <URL>;0;Dolandiricilik;Telekom güvenlik uyarısı: Kimlik doğrulama eksik.doğrulama için: <URL>
"Tamam ozman Öyle yapalım;)";2;Normal;"Tamam ozman Öyle yapalım;)"
Toplantıdayım;2;Normal;Toplantıdayım
YENI GIRISIMCILER VE MEVCUT ISLETMELER, 10 BIN TL DEN 500 BIN TL YE KADAR YARARLANABILECEGINIZ DEVLET DESTEKLERI ICIN CAGRI BIRAKIN,SIZI ARAYALIM.<PHONE>;1;Promosyon;YENI GIRISIMCILER VE MEVCUT ISLETMELER, 10 BIN TL DEN 500 BIN TL YE KADAR YARARLANABILECEGINIZ DEVLET DESTEKLERI ICIN CAGRI BIRAKIN,SIZI ARAYALIM.<PHONE>
Ama tuzlu biraz 70 lira istiyolar alayım mı ?;2;Normal;Ama tuzlu biraz 70 lira istiyolar alayım mı ?
PIZZA PIZZA ILE DERBI HEYECANINI IKIYE KATLA! BUYUK BOY BOL BOL PIZZA+PATATES+ICECEK SADECE 25.90 TL! HEMEN ARA FIRSATI KACIRMA! <PHONE>;1;Promosyon;PIZZA PIZZA ILE DERBI HEYECANINI IKIYE KATLA! BUYUK BOY BOL BOL PIZZA+PATATES+ICECEK SADECE <PRICE>! HEMEN ARA FIRSATI KACIRMA! <PHONE>
Yilin Son Kelebegi! 31 Aralik'ta yuzbinlerce Kelebekli urunde %50'ye varan indirim firsatini kacirmayin! Bilgi icin <PHONE>;1;Promosyon;Yilin Son Kelebegi! 31 Aralik'ta yuzbinlerce Kelebekli urunde <PERCENT>'ye varan indirim firsatini kacirmayin! Bilgi icin <PHONE>
30 TL hediyen <URL>;1;Promosyon;<PRICE> hediyen <URL>
Telekom uyarısı: gümrükte bekliyor. Lütfen 24 saat içinde aşağıdaki linkten doğrulayın: <URL>;0;Dolandiricilik;Telekom uyarısı: gümrükte bekliyor. Lütfen 24 saat içinde aşağıdaki linkten doğrulayın: <URL>
sinemadayim  bisey mi oldu;2;Normal;sinemadayim  bisey mi oldu
Mahkeme bildirimi: ödemeniz onaylanmadı. Borç/ceza için işlem yapılacaktır. hemen tıklayın: Tel: <PHONE>;0;Dolandiricilik;Mahkeme bildirimi: ödemeniz onaylanmadı. Borç/ceza için işlem yapılacaktır. hemen tıklayın: Tel: <PHONE>
Söyledim ses çıkarmadı;2;Normal;Söyledim ses çıkarmadı
Abı senın canın sagolsun bızde gectık o yollardan problem yok gec olsun guc olmasın keyfıne bak :);2;Normal;Abı senın canın sagolsun bızde gectık o yollardan problem yok gec olsun guc olmasın keyfıne bak :)
Evde kornis yoktu bu hafta sonu taktirdim simdi perdelere bakmaya başladım  siz nasıl perde soruyordunuz bi kutunun icinde iki adet büyük tül var bide güneşlik vs var;2;Normal;Evde kornis yoktu bu hafta sonu taktirdim simdi perdelere bakmaya başladım  siz nasıl perde soruyordunuz bi kutunun icinde iki adet büyük tül var bide güneşlik vs var
bana buradan ulaşabilirsin <PHONE>;2;Normal;bana buradan ulaşabilirsin <PHONE>
Aldım makineyi film ve kayış da verdi adam;2;Normal;Aldım makineyi film ve kayış da verdi adam
15-16 Ocak tarihlerinde 1000 TL ve uzeri TV alisverislerinize aninda 100 TL indirim firsati! Indirim kodunuz: KLK100SLPTV <URL>;1;Promosyon;15-16 Ocak tarihlerinde 1000 TL ve uzeri TV alisverislerinize aninda <PRICE> indirim firsati! Indirim kodunuz: KLK100SLPTV <URL>
O zaman da aa farketmemisim dersin;2;Normal;O zaman da aa farketmemisim dersin
ACİL! HESABINIZDA ŞÜPHE: Banka hesabınıza izinsiz giriş tespit edildi. Hemen doğrulamak için tıklayın: <URL>;0;Dolandiricilik;ACİL! HESABINIZDA ŞÜPHE: Banka hesabınıza izinsiz giriş tespit edildi. Hemen doğrulamak için tıklayın: <URL>
Banka hesabınıza izinsiz giriş tespit edildi. Hemen doğrulamak için tıklayın: <URL>;0;Dolandiricilik;Banka hesabınıza izinsiz giriş tespit edildi. Hemen doğrulamak için tıklayın: <URL>
BU BONUS KACMAZ! Jojobet 'e Uye Olarak 200 TL Hosgeldin Bonusu Firsatini Kacirmayin! 30 Dakikada Banka Hesabinda <URL>;1;Promosyon;BU BONUS KACMAZ! Jojobet 'e Uye Olarak <PRICE> Hosgeldin Bonusu Firsatini Kacirmayin! 30 Dakikada Banka Hesabinda <URL>
Dikkat! Telekom tarafından vergisel yükümlülük tespit edildi. 1 hafta içinde yoklama yapılacaktır. icra işlemi uygulanacaktır. Link: <URL>;0;Dolandiricilik;Dikkat! Telekom tarafından vergisel yükümlülük tespit edildi. 1 hafta içinde yoklama yapılacaktır. icra işlemi uygulanacaktır. Link: <URL>
Adalet Bakanlığı: ödemeniz onaylanmadı. Dosya no: 416950. yasal takip başlatılacaktır. Detay: <URL>;0;Dolandiricilik;Adalet Bakanlığı: ödemeniz onaylanmadı. Dosya no: 416950. yasal takip başlatılacaktır. Detay: <URL>
Volkan yönetim sayfasının şifresini de değiştirdin mi? Giremiyorum;2;Normal;Volkan yönetim sayfasının şifresini de değiştirdin mi? Giremiyorum
Hizmet sağlayıcı bildirimi: kargonuz iade edildi. Borç/ceza için işlem yapılacaktır. 1 hafta içinde tıklayın: Tel: <PHONE>;0;Dolandiricilik;Hizmet sağlayıcı bildirimi: kargonuz iade edildi. Borç/ceza için işlem yapılacaktır. 1 hafta içinde tıklayın: Tel: <PHONE>
O yazdığın adresi gönder bana Burslu yüksek lisans müthiş olacak;2;Normal;O yazdığın adresi gönder bana Burslu yüksek lisans müthiş olacak
Kalan MB larinin hesabini bitmeye yakin yapiyorsan bu kafayi degistir hocam. Hemen gnctrkcll uygulamasini indir, kac MB in kalmis ogren <URL>;1;Promosyon;Kalan MB larinin hesabini bitmeye yakin yapiyorsan bu kafayi degistir hocam. Hemen gnctrkcll uygulamasini indir, kac MB in kalmis ogren <URL>
BUGÜNE ÖZEL TÜM SEZON GECERLI DIDIM BEGONVILLE OTEL 4GECE 5GUN KISI BASI 499TL 0-12YAS FREE <PHONE>;1;Promosyon;BUGÜNE ÖZEL TÜM SEZON GECERLI DIDIM BEGONVILLE OTEL 4GECE 5GUN KISI BASI <PRICE> 0-12YAS FREE <PHONE>
geldik sayilir;2;Normal;geldik sayilir
"Tamam anlaştık ;)";2;Normal;"Tamam anlaştık ;)"
HOTIC'te hafta sonuna ozel NET %50 + %10 INDIRIM basladi.Tum urunlerde gecerlidir.SMS almamak icin HOTICyazip 3172'ye gonderebilirsiniz.Mersis :0464001939500012;1;Promosyon;HOTIC'te hafta sonuna ozel NET <PERCENT> + <PERCENT> INDIRIM basladi.Tum urunlerde gecerlidir.SMS almamak icin HOTICyazip 3172'ye gonderebilirsiniz.Mersis :0464001939500012
Süvari'den 2'li Fırsatlar, 2 Gömlek 69,90 TL, 2 Pantolon 129,90 TL.Ayakkabı + Kemer 149,90 TL.İptal İçin SUVARI Yaz 3347'e Gönder.Mersis No:<PHONE>;1;Promosyon;Süvari'den 2'li Fırsatlar, 2 Gömlek <PRICE>, 2 Pantolon <PRICE>.Ayakkabı + Kemer <PRICE>.İptal İçin SUVARI Yaz 3347'e Gönder.Mersis No:<PHONE>
Ne demek şekerim güle güle kullan;2;Normal;Ne demek şekerim güle güle kullan
Dikkat! Ödeme Merkezi tarafından ödemeniz onaylanmadı. hemen yoklama yapılacaktır. adli işlem başlatılacak. Link: <URL>;0;Dolandiricilik;Dikkat! Ödeme Merkezi tarafından ödemeniz onaylanmadı. hemen yoklama yapılacaktır. adli işlem başlatılacak. Link: <URL>
Arkadaşlar WhatsApp 'tan Onurla yazıştık . Ahmet ile birlikte her gün 17.30 'da müşavirler. Kaan''ın boş günü olduğu için Perşembe yapalım diyorum . Ne dersiniz .;2;Normal;Arkadaşlar WhatsApp 'tan Onurla yazıştık . Ahmet ile birlikte her gün 17.30 'da müşavirler. Kaan''ın boş günü olduğu için Perşembe yapalım diyorum . Ne dersiniz .
Geçen annene de söyledim ne kadar anladı bilmiyorum ama;2;Normal;Geçen annene de söyledim ne kadar anladı bilmiyorum ama
Goz sagligi hizmetlerinde ve optik alisverislerinizde indirimler iceren Cigna Finans Isildayan Gozler Ferdi Kaza Sigortasi hakkinda bilgi almak icin IG yazip cevaplayin, sizi arayalim. FINANSBANK;1;Promosyon;Goz sagligi hizmetlerinde ve optik alisverislerinizde indirimler iceren Cigna Finans Isildayan Gozler Ferdi Kaza Sigortasi hakkinda bilgi almak icin IG yazip cevaplayin, sizi arayalim. FINANSBANK
